index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
9207,宮越,9,156,72,46.15,15,70,69,139,70,20,28.57,0,0,5,0,0,5.13,5.77,4.49,7.05,7.69,13.46,19.87,25.64,10.9,0,0,17
9208,桂岡,12,486,227,46.71,44,233,207,464,204,58,28.43,2,0,19,0,35,5.77,6.8,3.09,7.84,10.93,13.4,18.35,23.51,10.31,50,50,91
9209,中須田,28,808,357,44.18,73,416,322,720,332,91,27.41,3,0,25,0,35,6.17,6.29,2.71,8.63,10.48,14.92,20.35,18.99,11.47,66.67,33.33,166
9210,上ノ国,53,"2,767","1,212",43.8,425,"1,612",727,"2,912","1,161",329,28.34,35,"169,992",163,10,344,9.27,10.68,6.26,12.09,12.85,14.69,14.44,11.51,8.22,45.71,42.86,"1,170"
9211,江差,71,"5,709","2,737",47.94,692,"3,406","1,610","6,480","2,711","1,050",38.73,97,"543,886",487,30,586,7.83,7.69,6.44,12.26,12.99,15.97,15.8,13.35,7.67,41.24,49.48,"2,991"
9212,吉岡海底,166,"1,152",546,47.4,89,599,464,"1,145",503,148,29.42,20,"32,404",68,1,88,4.34,6.6,5.21,8.42,10.24,14.5,20.83,19.7,10.16,25,65,370
9213,知内,1,482,223,46.27,53,281,149,539,198,55,27.78,3,0,25,2,23,7.9,5.82,8.94,9.98,9.56,16.84,18.5,13.31,9.15,66.67,33.33,256
9214,木古内,601,"3,600","1,723",47.86,342,"1,990","1,277","4,145","1,574",546,34.69,74,"405,159",304,14,503,5.32,8.37,5.99,9.34,11.39,14.88,18.09,15.21,11.42,54.05,35.14,"1,768"
9215,宮の沢,"26,196","90,513","42,238",46.67,"11,392","60,517","18,292","68,522","39,844","12,841",32.23,484,"9,280,465","2,618",153,"7,542",8.5,8.51,11.17,16.47,14.11,13.21,13.59,8.95,5.51,45.66,35.74,"29,010"
9216,発寒南,"16,536","129,535","59,798",46.16,"15,023","87,966","26,056","95,171","61,776","24,635",39.88,727,"12,289,339","4,374",320,"10,692",7.68,8.29,11.64,16.17,14.71,13.7,13.38,9.11,5.32,44.84,41.68,"39,475"
9217,琴似,"26,646","132,536","60,857",45.92,"14,821","91,540","25,769","108,959","66,142","29,544",44.67,755,"12,232,312","5,239",345,"13,546",7.28,8.32,12.22,16.09,15.27,13.81,13,8.78,5.24,40.93,45.96,"51,766"
9218,二十四軒,"11,328","134,693","61,397",45.58,"14,401","95,028","24,954","126,793","70,547","34,540",48.96,924,"13,754,860","6,620",490,"17,053",7.06,8.08,13.07,16.54,15.84,13.58,12.47,8.37,4.99,43.83,46.32,"68,485"
9219,西28丁目,"19,340","121,009","54,498",45.04,"12,981","85,794","22,076","127,824","64,685","33,118",51.2,874,"12,020,469","6,920",521,"18,407",7.1,8.15,13.31,16.67,16.24,13.21,12.18,8.04,5.09,42.33,48.74,"74,180"
9220,円山公園,"28,110","120,567","54,383",45.11,"13,218","85,841","21,464","132,303","64,879","33,630",51.83,858,"11,499,146","7,449",551,"19,978",7.15,8.49,13.84,16.5,16.35,12.93,11.89,7.85,4.99,42.31,48.48,"77,786"
9221,西１８丁目,"30,048","130,225","58,903",45.23,"12,742","95,278","22,158","256,682","75,337","43,517",57.76,"1,857","37,466,961","15,777","1,317","22,185",6.56,7.59,16.3,17.64,15.65,12.54,11.54,7.58,4.6,58.8,35.49,"199,274"
9222,西１１丁目,"30,352","131,303","60,124",45.79,"10,841","99,238","21,032","356,637","81,670","51,872",63.51,"2,733","60,513,577","21,428","1,816","32,660",5.75,6.88,19.68,18.58,14.8,11.9,10.96,7.16,4.28,65.06,30.63,"292,598"
9223,大通,"45,440","124,646","57,898",46.45,"8,692","95,254","20,134","356,775","80,776","53,800",66.6,"2,653","60,784,981","20,891","1,727","34,481",5.01,6.35,22.3,18.73,13.67,11.38,10.96,7.23,4.37,65.93,29.63,"293,011"
9224,バスセンター前,"16,952","116,982","54,346",46.46,"8,804","87,971","19,513","335,112","73,598","47,264",64.22,"2,570","60,149,843","19,330","1,569","29,589",5.35,6.45,21.13,18.77,13.66,11.44,11.13,7.52,4.54,66.85,28.6,"276,641"
9225,菊水,"20,124","115,218","53,739",46.64,"10,239","84,531","19,807","227,714","67,775","39,758",58.66,"1,890","39,544,482","14,264","1,177","17,568",6.24,6.5,17.85,19.27,14.54,11.79,11.33,7.72,4.76,64.97,28.73,"179,470"
9226,東札幌,"19,584","134,311","62,947",46.87,"13,401","96,389","23,693","120,635","74,764","40,616",54.33,723,"11,728,033","5,815",326,"18,522",6.93,7.01,15.85,18.9,14.74,12.17,11.6,8.01,4.78,40.39,43.57,"61,729"
9227,白石,"25,164","141,961","66,541",46.87,"14,871","100,745","25,607","112,405","76,080","39,002",51.26,725,"12,564,292","5,685",326,"12,504",7.21,7.35,14.67,18.54,14.81,12.56,11.8,8.2,4.88,40.97,43.03,"54,780"
9228,南郷７丁目,"20,002","130,816","61,523",47.03,"14,040","91,282","24,906","97,619","67,768","32,567",48.06,589,"10,825,339","4,555",255,"10,951",7.25,7.6,13.75,17.7,14.67,12.82,12.51,8.74,4.96,36.16,44.99,"42,346"
9229,南郷１３丁目,"13,462","105,222","49,704",47.24,"11,570","72,117","21,142","80,730","52,353","23,304",44.51,440,"9,168,947","3,459",191,"7,756",7.32,8,13.16,16.77,14.6,12.69,13.07,9.25,5.14,35.45,43.86,"36,041"
9230,南郷１８丁目,"20,284","86,687","41,004",47.3,"9,860","58,469","18,128","76,350","40,937","16,044",39.19,347,"7,795,015","2,775",156,"10,486",7.51,8.45,12.26,15.68,14.47,13.11,13.74,9.64,5.15,37.18,42.36,"34,322"
9231,大谷地,"26,702","86,049","40,031",46.52,"10,085","58,353","17,541","78,916","38,254","12,615",32.98,413,"10,844,685","2,555",164,"10,671",7.4,9.49,11.66,14.32,14.35,14.28,14.26,9.33,4.9,48.18,39.23,"36,628"
9232,ひばりが丘,"9,518","84,511","38,890",46.02,"9,634","57,033","17,829","79,313","37,429","11,911",31.82,456,"10,357,142","2,372",147,"11,429",7.06,9.52,11.27,13.75,14.31,14.64,14.63,9.7,5.12,53.73,35.31,"36,143"
9233,新さっぽろ,"39,844","89,147","40,904",45.88,"10,554","58,992","19,599","73,404","38,936","11,891",30.54,478,"11,162,027","2,173",144,"8,094",7.28,9.58,10.75,13.67,13.89,14.21,15.31,9.94,5.37,53.56,34.94,"30,837"
9234,麻生,"42,232","125,705","59,032",46.96,"13,520","85,063","26,516","88,787","63,260","28,366",44.84,600,"9,298,381","4,026",268,"11,808",7.04,8.05,12.71,15.74,13.87,13.42,14.16,9.69,5.33,44,40.17,"31,401"
9235,北３４条,"14,150","138,305","65,982",47.71,"13,811","96,946","26,588","101,687","74,845","39,130",52.28,726,"10,849,936","5,130",361,"12,892",6.58,8.08,15.36,16.26,13.83,13.18,12.94,8.71,5.06,44.08,39.67,"42,462"
9236,北２４条,"27,936","129,601","63,259",48.81,"11,766","93,527","23,161","123,952","74,837","44,004",58.8,745,"10,914,028","5,548",386,"31,620",6,8.43,19.26,16.17,12.99,12.41,11.76,8.08,4.91,42.82,43.49,"52,064"
9237,北１８条,"14,936","118,689","57,617",48.54,"9,939","86,678","20,948","206,894","70,488","43,259",61.37,"1,281","33,665,439","8,644",647,"37,838",5.65,8.61,20.91,16.02,12.51,11.88,11.54,7.94,4.94,58.86,34.04,"134,485"
9238,北１２条,"9,474","107,250","51,638",48.15,"8,425","80,106","17,770","302,759","65,372","41,343",63.24,"2,045","53,987,053","14,035","1,042","37,973",5.36,8.42,22.37,16.47,12.75,11.49,11.07,7.4,4.68,66.55,28.85,"236,604"
9239,さっぽろ,"169,266","116,829","54,706",46.83,"8,241","88,952","18,971","358,645","74,973","49,778",66.39,"2,628","61,338,057","20,464","1,685","37,501",4.93,6.98,23.01,17.84,13.27,11.29,10.88,7.29,4.5,66.7,29.34,"293,070"
9240,大通,"150,518","125,276","58,155",46.42,"8,792","95,773","20,170","358,277","81,143","54,003",66.55,"2,650","60,778,982","20,991","1,740","34,945",5.04,6.36,22.22,18.73,13.73,11.4,10.96,7.2,4.35,65.92,29.66,"293,960"
9241,すすきの,"33,752","131,000","60,160",45.92,"9,639","98,750","22,160","347,531","83,534","54,428",65.16,"2,631","59,321,557","20,821","1,717","30,006",5.23,6.2,20.62,18.84,14.01,11.6,11.28,7.58,4.63,65.64,29.91,"285,364"
9242,中島公園,"18,554","142,641","65,415",45.86,"11,397","105,595","25,191","282,826","88,673","55,974",63.12,"2,199","38,305,533","18,463","1,513","22,852",5.55,6.37,19.19,18.45,14.08,11.88,11.72,7.95,4.81,61.39,33.24,"221,884"
9243,幌平橋,"9,720","151,055","69,662",46.12,"13,527","109,451","27,598","160,689","89,193","52,912",59.32,"1,367","17,139,599","11,549","1,066","22,983",6.08,6.97,17.45,17.75,14.2,12.25,12.1,8.27,4.92,54.5,37.53,"93,239"
9244,中の島,"11,608","148,666","68,761",46.25,"13,778","106,853","27,462","129,996","85,731","48,843",56.97,909,"11,538,299","8,132",633,"20,842",6.3,7.04,16.54,17.75,14.25,12.53,12.22,8.45,4.92,45.1,43.78,"64,095"
9245,平岸,"16,286","141,816","65,680",46.31,"13,849","100,385","26,916","112,485","78,902","42,677",54.09,724,"9,442,712","5,533",382,"21,805",6.62,7.42,15.49,17.44,14.29,12.61,12.35,8.7,5.08,43.23,45.03,"46,091"
9246,南平岸,"15,692","129,080","59,794",46.32,"13,266","89,655","25,484","94,406","68,831","34,750",50.49,607,"8,958,879","4,420",304,"16,721",6.87,8.03,14.35,16.54,14.17,12.84,12.91,9.11,5.17,43.49,45.3,"34,270"
9247,澄川,"20,332","98,404","46,211",46.96,"10,623","66,378","20,939","83,483","49,322","22,271",45.15,469,"7,539,658","3,055",213,"17,688",7.22,8.36,13.42,15.13,13.64,12.94,13.97,10.03,5.29,42.64,43.5,"30,119"
9248,自衛隊前,"7,114","75,928","35,633",46.93,"8,364","48,610","18,552","64,539","35,893","13,961",38.9,334,"4,939,198","2,052",146,"15,149",7.11,8.94,11.48,13.11,12.99,13.24,15.41,11.72,6,40.72,46.71,"19,625"
9249,真駒内,"28,610","44,049","20,643",46.86,"5,282","27,373","11,240","37,246","19,362","6,213",32.09,165,"2,324,144",897,57,"6,059",7.55,9.87,9.92,12.02,13.09,13.32,15.51,12.14,6.6,46.06,44.85,"13,117"
9250,栄町,"16,436","107,850","51,487",47.74,"13,568","74,003","19,834","77,180","51,964","21,517",41.41,475,"8,091,759","3,290",194,"9,126",8.48,8.45,12.66,17.81,14.42,12.46,12.83,8.31,4.58,41.26,37.89,"29,928"
9251,新道東,"15,534","87,639","41,793",47.69,"11,417","59,503","16,434","61,560","40,364","14,920",36.96,376,"7,107,370","2,441",128,"7,188",8.75,8.72,11.83,17.2,14.54,12.52,13.52,8.39,4.54,41.22,36.7,"22,869"
9252,元町,"18,504","126,927","60,069",47.33,"14,703","87,383","24,218","100,497","63,780","29,177",45.75,611,"10,824,112","4,411",250,"15,768",7.74,8.42,13.69,17.33,13.76,12.52,12.96,8.49,5.09,40.26,40.1,"40,250"
9253,環状通東,"18,088","122,131","58,060",47.54,"13,064","85,622","22,755","110,603","62,760","30,833",49.13,716,"12,002,273","4,781",270,"15,417",7.1,8.45,15.23,17.03,13.62,12.54,12.59,8.34,5.08,45.95,39.94,"53,147"
9254,東区役所前,"17,626","123,002","58,474",47.54,"11,129","89,559","21,270","217,816","71,125","41,552",58.42,"1,450","36,223,997","9,689",653,"29,690",6.06,8.43,19.87,16.82,12.99,11.75,11.47,7.77,4.84,60.48,31.86,"151,891"
9255,北１３条東,"7,274","113,203","54,346",48.01,"9,184","83,701","19,262","270,777","68,174","42,328",62.09,"1,851","50,233,227","12,020",845,"34,781",5.47,8.37,21.67,16.56,12.72,11.55,11.2,7.62,4.84,64.94,29.44,"204,711"
9256,さっぽろ,"59,876","114,964","53,857",46.85,"8,167","87,169","18,895","353,570","73,407","48,452",66,"2,618","61,297,013","20,096","1,653","37,146",4.95,7,22.76,17.85,13.2,11.29,10.97,7.36,4.61,66.77,29.22,"288,412"
9257,大通,"30,582","122,648","57,017",46.49,"8,480","93,550","20,003","354,029","79,400","52,862",66.58,"2,656","60,903,639","20,637","1,696","33,664",4.95,6.34,22.38,18.67,13.55,11.35,11.02,7.31,4.42,66.04,29.48,"291,322"
9258,豊水すすきの,"14,976","131,587","60,556",46.02,"9,761","98,732","22,576","334,962","83,558","54,043",64.68,"2,593","57,822,746","20,272","1,661","24,943",5.28,6.08,20.37,19.02,13.9,11.57,11.36,7.74,4.66,65.52,29.85,"277,145"
9259,学園前,"19,544","149,384","69,038",46.22,"12,694","109,899","26,028","191,170","90,665","55,294",60.99,"1,707","29,491,850","13,360","1,171","20,738",6.05,6.15,18.29,19.34,14.32,11.82,11.4,7.89,4.75,58.99,33.74,"129,955"
9260,豊平公園,"10,296","154,247","71,443",46.32,"14,492","111,570","27,287","127,219","88,956","50,818",57.13,819,"11,539,187","6,458",432,"21,625",6.57,6.8,16.55,18.82,14.55,12.27,11.59,8.03,4.82,43.47,44.2,"60,276"
9261,美園,"9,366","154,214","71,334",46.26,"15,857","109,627","27,941","114,694","83,837","43,792",52.23,755,"12,171,188","5,603",352,"16,474",6.98,7.62,14.89,18.06,14.78,12.61,11.96,8.19,4.92,43.31,41.99,"49,575"
9262,月寒中央,"18,122","127,382","59,303",46.56,"13,958","89,036","23,870","92,239","65,206","30,833",47.29,570,"11,928,986","4,005",243,"12,826",7.23,8.17,13.48,17.25,15.11,12.89,12.34,8.46,5.07,40.53,42.81,"36,255"
9263,福住,"33,112","93,015","43,399",46.66,"11,196","62,326","19,246","70,831","43,266","16,877",39.01,384,"8,749,642","2,423",140,"12,535",7.78,9.15,11.53,15.32,14.89,13.05,13.4,9.16,5.72,39.06,42.19,"24,689"
9264,新宮,"2,104","23,416","10,799",46.12,"2,843","13,124","7,381","28,895","10,846","3,870",35.68,603,"4,354,526","2,532",204,"3,660",7.64,9.29,6.88,10.76,11.55,13.21,16.83,14.15,9.69,55.89,33,"13,992"
9265,三輪崎,50,"7,568","3,515",46.45,"1,061","4,489","1,998","7,599","3,099",852,27.49,94,"474,782",373,24,"1,408",8.64,9.8,7.88,11.78,12.28,14.72,15.26,10.98,8.66,39.36,47.87,"2,872"
9266,紀伊佐野,498,"8,543","3,960",46.35,"1,238","5,099","2,197","8,720","3,433",926,26.97,116,"1,361,300",422,34,"1,560",9.05,9.94,7.92,12.17,12.69,14.22,14.79,10.38,8.85,41.38,48.28,"3,457"
9267,宇久井,112,"3,662","1,677",45.79,543,"2,050","1,066","3,211","1,496",374,25,48,"1,097,327",155,10,217,9.85,8.62,7.03,11.19,12.39,13.41,15.73,11.74,10.04,35.42,47.92,"1,294"
9268,那智,112,"7,313","3,307",45.22,770,"3,995","2,531","7,644","3,356","1,146",34.15,188,"821,266",670,75,707,6.36,8.1,5.8,9.84,11.51,13.37,20.19,15.05,9.77,45.21,43.09,"3,541"
9269,紀伊天満,74,"8,132","3,672",45.15,842,"4,466","2,808","8,979","3,729","1,299",34.84,231,"1,021,719",863,107,708,6.21,8.21,5.91,9.98,11.69,13.32,19.79,14.94,9.94,47.19,40.26,"4,581"
9270,紀伊勝浦,998,"7,113","3,217",45.23,744,"3,857","2,497","8,661","3,340","1,234",36.95,230,"1,000,074",861,110,692,6.26,8.11,5.76,9.96,11.71,12.99,20.15,15.34,9.72,47.39,40.87,"4,747"
9271,湯川,14,"1,147",534,46.56,82,649,416,880,521,179,34.36,10,"57,101",76,9,20,3.93,7.42,6.2,9.95,10.99,14.22,19.63,15.53,12.13,30,50,397
9272,太地,224,"4,228","1,918",45.36,427,"2,128","1,663","3,959","1,878",575,30.62,71,"217,246",268,15,397,5.78,7.77,5.29,9.01,10.26,13.34,17.09,17.04,14.41,35.21,53.52,"1,215"
9273,下里,200,"2,814","1,285",45.66,308,"1,453","1,047","2,500","1,201",336,27.98,37,"133,145",128,11,330,6.69,7.94,5.94,8.97,10.78,13.63,16.09,15.37,14.59,27.03,56.76,609
9274,紀伊浦神,48,717,342,47.7,51,335,336,675,345,124,35.94,10,"6,724",44,2,32,3.6,6.09,4.57,8.03,9.14,10.53,20.64,21.75,15.65,20,60,162
9275,紀伊田原,26,737,338,45.86,46,347,343,720,362,116,32.04,19,"6,566",59,4,38,4.48,4.08,4.35,5.71,7.2,16.3,21.6,19.97,16.3,31.58,57.89,197
9276,古座,414,"3,925","1,788",45.55,394,"2,069","1,467","4,239","1,806",572,31.67,117,"308,590",355,16,587,5.67,7.99,4.94,8.24,9.54,15.29,19.36,15.7,13.26,42.74,47.86,"1,559"
9277,紀伊姫,20,"1,159",528,45.56,83,611,470,"1,222",527,172,32.64,33,"36,733",112,8,73,3.78,6.27,5.33,8.16,8.51,15.03,20.79,16.32,15.81,63.64,27.27,481
9278,串本,796,"5,733","2,659",46.38,629,"3,065","2,012","7,786","2,716","1,035",38.11,207,"1,168,854",756,71,867,6.56,7.82,5.07,9.9,11.41,13.97,18.19,15.67,11.41,55.07,36.23,"4,000"
9279,紀伊有田,24,"1,219",536,43.97,80,567,556,"1,287",521,170,32.63,13,"15,851",56,0,82,3.41,5.66,5.08,6.58,7.91,12.57,21.98,16.65,20.15,23.08,61.54,361
9280,田並,32,"1,279",581,45.43,85,615,573,"1,217",618,220,35.6,24,"38,318",66,2,109,3.46,5.58,5.35,6.6,8.18,13.52,22.56,17.85,16.9,29.17,54.17,217
9281,田子,12,402,189,47.01,10,140,255,423,210,67,31.9,1,0,27,0,0,1.74,1.74,1.74,2.48,7.44,10.67,22.33,26.55,25.31,0,100,55
9282,和深,52,818,389,47.56,73,376,366,839,405,148,36.54,11,"9,024",56,1,34,5.27,4.78,5.64,7.72,6.86,13.36,22.55,18.38,15.44,0,90.91,166
9283,江住,34,631,276,43.74,46,242,345,727,279,110,39.43,5,0,52,3,50,4.1,5.99,2.84,5.52,9.46,8.68,17.03,17.67,28.71,40,40,223
9284,見老津,28,379,178,46.97,48,159,173,363,178,67,37.64,4,"2,641",27,1,12,6.84,8.68,5,6.58,7.11,11.58,19.74,17.11,17.37,0,100,69
9285,周参見,300,"3,003","1,447",48.19,336,"1,595","1,074","3,127","1,287",387,30.07,61,"172,193",280,14,283,6.65,8.38,5.19,9.55,12.14,13.94,16.33,15.6,12.21,45.9,40.98,"1,280"
9286,紀伊日置,180,"1,363",643,47.18,127,682,547,"1,391",556,167,30.04,24,"26,188",108,4,41,5.45,7,5.23,9.13,10.9,11.93,20.62,15.54,14.21,33.33,58.33,499
9287,椿,58,689,321,46.59,61,322,298,677,283,91,32.16,9,"9,710",45,0,42,4.85,7.78,4.99,8.22,10.57,10.72,18.06,17.18,17.62,55.56,33.33,199
9288,紀伊富田,166,"6,096","2,740",44.95,836,"3,428","1,790","4,987","2,210",465,21.04,46,"307,350",190,19,927,8.23,10.42,7.6,10.92,12.57,12.87,14.55,11,11.84,39.13,45.65,"1,368"
9289,白浜,"1,484","6,337","2,966",46.8,886,"3,893","1,519","5,033","2,682",755,28.15,47,"739,112",208,37,520,9,9.61,9.19,13.42,12.75,13.4,16.09,10.77,5.76,23.4,59.57,"2,048"
9290,朝来,576,"10,752","5,030",46.78,"1,626","6,602","2,428","10,718","4,168","1,133",27.18,109,"1,058,482",502,39,"1,560",9.77,10.12,8.62,14.08,13.24,13.6,13.42,9.47,7.69,37.61,44.04,"4,827"
9291,紀伊新庄,94,"22,366","10,476",46.84,"3,092","13,605","5,550","25,542","9,599","2,991",31.16,327,"2,859,142","1,683",136,"4,688",8.87,9.82,8.69,13.15,12.91,13.55,14.88,10.93,7.21,49.85,37.61,"11,707"
9292,紀伊田辺,"3,052","35,521","16,657",46.89,"4,480","20,906","9,915","43,065","15,836","5,353",33.8,825,"6,618,104","3,545",286,"6,155",7.98,9.06,8.24,12.93,12.69,12.82,15.68,12.69,7.92,52.48,37.58,"21,491"
9293,芳養,162,"11,601","5,435",46.85,"1,590","7,177","2,778","10,284","4,795","1,320",27.53,150,"1,242,219",637,56,"1,022",8.89,9.24,9.26,13.11,13.03,13.85,15.74,10.27,6.61,37.33,46.67,"4,242"
9294,南部,"1,470","6,516","3,105",47.65,"1,024","3,830","1,650","8,264","2,366",521,22.02,141,"715,247",521,27,"1,432",10.29,10.26,8.16,12.95,11.79,13.13,14.24,10.93,8.26,46.81,44.68,"3,809"
9295,岩代,148,884,426,48.19,126,524,229,971,256,28,10.94,6,0,48,1,67,9.65,9.31,7.26,11.58,10.33,16.8,14.98,10.33,9.76,16.67,83.33,321
9296,切目,168,"2,019",975,48.29,261,"1,153",605,"1,885",686,129,18.8,19,"35,725",108,10,191,7.92,10.24,7.13,9.9,10.69,15.39,15.29,14.1,9.35,36.84,47.37,543
9297,印南,306,"3,096","1,434",46.32,471,"1,740",880,"3,100","1,069",222,20.77,51,"368,446",209,12,287,10.25,9.6,7.05,11.96,11.32,13.06,14.97,12.06,9.73,43.14,43.14,"1,178"
9298,稲原,188,978,446,45.6,115,553,303,821,342,54,15.79,4,0,43,2,126,7.19,8.94,7.5,9.97,10.48,15.11,15.83,13.05,11.92,25,50,175
9299,和佐,156,"3,022","1,415",46.82,475,"1,808",737,"2,641",969,165,17.03,20,"27,575",143,4,332,8.91,13.88,7.06,12.26,13.08,13.85,11.33,10.04,9.61,40,35,971
9300,道成寺,206,"10,001","4,744",47.44,"1,545","6,199","2,155","10,564","3,831",970,25.32,124,"1,301,171",608,34,"2,235",10.04,10.81,9.37,14.28,13.02,13.06,13.53,10.05,5.84,45.16,43.55,"3,937"
9301,御坊,"3,398","16,657","7,883",47.33,"2,330","10,086","4,049","20,927","6,687","2,000",29.91,347,"2,965,733","1,495",111,"3,178",9.15,9.83,9.31,13.5,12.59,13.06,14.38,11.21,6.98,53.89,36.31,"10,244"
9302,紀伊内原,432,"5,874","2,805",47.75,959,"3,483","1,373","4,517","2,142",418,19.51,36,"175,068",264,13,475,10.94,10.2,8.18,14.24,11.98,12.81,14.15,10.81,6.69,33.33,41.67,"1,384"
9303,紀伊由良,742,"3,531","1,725",48.85,479,"2,091",955,"3,658","1,332",372,27.93,66,"298,701",280,17,287,8.06,9.93,8.17,11.47,12.15,14.56,15.81,11.84,8,37.88,46.97,"1,653"
9304,広川ビーチ,414,"4,856","2,231",45.94,674,"2,918","1,263","4,373","1,561",272,17.42,44,"81,973",242,13,743,9.02,10.13,8.65,12.62,11.34,13.26,15.73,10.13,9.14,47.73,36.36,"1,218"
9305,湯浅,"2,396","15,806","7,387",46.74,"2,001","9,447","4,369","17,036","6,010","1,546",25.72,329,"1,327,331","1,305",97,"2,450",7.9,9.36,8.69,12.28,11.18,13.73,16.37,11.83,8.65,45.29,44.38,"6,740"
9306,藤並,"2,668","9,270","4,440",47.9,"1,620","5,670","1,922","10,853","2,925",449,15.35,146,"2,017,256",682,47,"1,187",11.33,11.49,9.27,14.1,13.8,12.14,11.5,8.91,7.47,38.36,33.56,"5,636"
9307,紀伊宮原,"1,210","8,593","4,042",47.04,"1,347","5,190","2,052","6,793","2,835",451,15.91,86,"638,620",410,18,855,9.92,10.42,8.79,12.96,12.28,13.56,14.46,10.02,7.58,48.84,34.88,"2,061"
9308,箕島,"3,330","14,018","6,623",47.25,"1,738","8,176","4,048","17,236","5,124","1,261",24.61,310,"1,715,079","1,296",63,"2,060",7.62,9.35,8.24,11.7,12.07,13.02,16.31,12.53,9.17,43.87,44.52,"8,334"
9309,初島,806,"8,540","4,032",47.21,969,"4,921","2,633","10,997","3,225",788,24.43,231,"910,838",865,38,"1,492",6.84,9.15,7.93,11.13,11.7,13.15,16.99,13.61,9.5,44.16,45.89,"5,405"
9310,下津,926,"5,683","2,686",47.26,658,"3,335","1,683","5,703","1,992",392,19.68,91,"466,356",419,25,547,6.73,9.5,8.14,10.77,12.56,13.87,16.3,12.9,9.23,43.96,45.05,"2,215"
9311,加茂郷,"1,632","7,133","3,312",46.43,863,"4,103","2,162","7,106","2,407",429,17.82,107,"708,119",472,23,822,7.15,9.46,7.91,11.41,11.92,13.13,16.46,12.37,10.19,42.06,45.79,"2,649"
9312,冷水浦,166,"5,091","2,386",46.87,586,"2,883","1,572","8,654","1,952",555,28.43,86,"449,254",419,21,153,6.77,9.29,7.88,10.85,12.52,13.39,15.54,12.84,10.93,52.33,39.53,"5,893"
9313,海南,"5,912","22,428","10,362",46.2,"2,469","12,763","7,072","26,898","9,345","2,677",28.65,412,"2,222,488","1,739",112,"3,242",6.85,8.4,7.7,11.57,11.9,12.98,16.78,14.04,9.78,47.57,43.93,"12,654"
9314,黒江,"5,096","25,617","11,953",46.66,"3,151","14,974","7,331","24,795","10,416","2,836",27.23,366,"2,044,423","1,600",99,"3,804",7.88,8.86,8.43,12.61,12.23,12.8,16.06,12.91,8.21,46.99,43.44,"9,425"
9315,紀三井寺,"4,024","28,855","13,379",46.37,"3,449","17,024","8,006","26,568","11,824","3,783",31.99,282,"4,316,298","1,122",73,"3,011",7.62,8.81,9.94,12.33,12.45,12.37,16.01,12.29,8.18,47.52,32.98,"10,919"
9316,宮前,"2,770","63,651","29,427",46.23,"7,723","37,834","17,052","64,941","27,734","9,901",35.7,805,"9,216,539","3,573",247,"8,027",7.8,9.02,9.16,13.01,13.41,12.64,14.81,12.24,7.91,52.3,37.27,"30,671"
9317,和歌山,"37,964","69,110","31,734",45.92,"7,803","41,252","18,423","84,552","31,440","12,337",39.24,"1,268","13,994,773","5,795",515,"8,687",7.32,8.56,9.12,13.04,14.06,12.6,15.29,12.53,7.48,60.02,33.83,"47,694"
9318,紀和,190,"60,419","28,005",46.35,"6,623","36,214","16,063","76,805","27,458","10,628",38.71,"1,182","11,671,067","5,616",506,"7,092",7.14,8.45,9.3,12.97,13.69,12.8,15.82,12.34,7.49,60.66,34.01,"45,686"
9319,和歌山市,"3,692","51,776","23,980",46.31,"5,222","30,421","14,994","78,215","23,887","9,562",40.03,"1,084","8,535,845","5,441",488,"6,498",6.46,8.01,9.37,11.96,12.97,13.14,16.08,13.36,8.65,57.47,34.96,"50,657"
9320,隅田,400,"6,412","3,093",48.24,"1,084","3,814","1,504","5,740","2,120",351,16.56,73,"1,009,370",294,25,846,11.73,9.8,8.95,14.54,12.15,12,13.98,10.53,6.31,50.68,35.62,"2,276"
9321,下兵庫,274,"9,643","4,548",47.16,"1,169","5,792","2,549","8,912","3,450",798,23.13,127,"832,796",466,38,"1,631",7.21,10.62,10.11,10.54,12.85,13.93,14.55,11.86,8.32,53.54,36.22,"2,958"
9322,橋本,"5,142","13,225","6,244",47.21,"1,556","7,822","3,790","14,183","4,885","1,206",24.69,220,"1,387,652",895,63,"1,715",7.04,9.94,9.93,10.97,11.92,13.36,15.1,12.68,9.06,50.45,39.09,"6,296"
9323,紀伊山田,"1,342","14,029","6,634",47.29,"1,737","8,634","3,572","15,046","5,190","1,256",24.2,171,"1,835,452",875,52,"2,305",7.36,10.39,9.95,11.58,12.5,13.82,15.76,11,7.65,39.18,45.03,"6,647"
9324,高野口,"1,600","14,493","6,695",46.19,"1,672","8,394","4,391","14,231","5,414","1,316",24.31,230,"1,810,177",999,48,"1,844",6.88,9.88,8.55,10.51,11.9,12.91,16.83,13.56,8.98,44.35,41.3,"5,842"
